"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"28","Keith Bogans","SG","32","BRK","2","0","11.5","0","0.5","0","0","0.5","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0.5","1.5","0","3",2013
"29","Andrew Bogut","C","28","GSW","12","12","27.3","3.3","5.6","0.582","0","0","0","3.3","5.6","0.582","0.582","0.7","1.9","0.348","3.3","7.7","10.9","1.8","0.5","1.5","1.8","3.3","7.2","6",2013
"30","Matt Bonner","PF","32","SAS","20","1","13.4","1.4","3","0.475","0.8","1.6","0.469","0.7","1.4","0.481","0.602","0.5","0.6","0.833","0.5","1.5","2","0.3","0.3","0.3","0.1","1.8","4.1","15",2013
"31","Carlos Boozer","PF","31","CHI","12","12","35.9","6.9","14","0.494","0","0.1","0","6.9","13.9","0.497","0.494","2.6","3.8","0.689","2.9","6.7","9.6","1.5","0.8","0.1","2.4","3","16.4","5",2013
"32","Chris Bosh","C","28","MIA","23","23","32.7","4.8","10.4","0.458","0.7","1.6","0.405","4.1","8.8","0.468","0.49","1.9","2.6","0.733","1.7","5.6","7.3","1.5","1","1.6","1.2","2.9","12.1","16",2013
"33","Avery Bradley","PG","22","BOS","6","6","31.8","2.8","7","0.405","0.3","1.3","0.25","2.5","5.7","0.441","0.429","0.7","0.7","1","0.5","1.7","2.2","1.3","1.8","0.2","1.8","1.8","6.7","2",2013
"34","Corey Brewer","SF","26","DEN","6","0","24.3","3.5","11.3","0.309","1.5","6","0.25","2","5.3","0.375","0.375","2.3","3.5","0.667","0.5","1.3","1.8","1.2","1","0.2","1.2","3.2","10.8","2",2013
"35","Ronnie Brewer","SF","27","OKC","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","5",2013
"36","Aaron Brooks","PG","28","HOU","6","0","11.2","2.2","5.7","0.382","0.2","1.5","0.111","2","4.2","0.48","0.397","0.5","0.8","0.6","0.5","1","1.5","1.8","0.2","0.2","1","0.5","5","2",2013
"37","MarShon Brooks","SG","24","BRK","7","0","5.7","0.4","1.1","0.375","0","0.1","0","0.4","1","0.429","0.375","0.3","0.3","1","0.1","0.6","0.7","0.4","0","0","0.4","0.4","1.1","3",2013
"38","Caron Butler","SF","32","LAC","6","6","22.7","3.7","7.7","0.478","0.7","2.7","0.25","3","5","0.6","0.522","0.5","0.5","1","0.2","2.5","2.7","0","0.3","0.3","1","1.8","8.5","2",2013
"39","Jimmy Butler","SF","23","CHI","12","12","40.8","4.2","9.6","0.435","1.3","3.1","0.405","2.9","6.5","0.449","0.5","3.8","4.6","0.818","0.8","4.4","5.2","2.7","1.3","0.5","1.3","2.2","13.3","5",2013
"40","Marcus Camby","PF","38","NYK","3","0","1","0.3","0.3","1","0","0","0","0.3","0.3","1","1","0","0","0","0.3","0.3","0.7","0","0","0","0.3","0.3","0.7","6",2013
"41","Mario Chalmers","PG","26","MIA","23","23","28.3","3.3","8","0.415","1","3","0.353","2.3","5","0.452","0.481","1.7","2.3","0.755","0.4","1.9","2.3","3.1","0.9","0","1.7","3","9.4","16",2013
"43","Tyson Chandler","C","30","NYK","12","12","29.2","2.3","4.3","0.538","0","0","0","2.3","4.3","0.538","0.538","1","1.3","0.75","3.3","4","7.3","0.3","0.7","1.2","0.9","4","5.7","6",2013
"44","Wilson Chandler","PF","25","DEN","6","6","34.2","4.5","12.7","0.355","1.5","4.8","0.31","3","7.8","0.383","0.414","1.5","2","0.75","0.8","4.7","5.5","1.3","1.3","0.5","1.2","4.2","12","2",2013
"45","Earl Clark","PF","25","LAL","4","1","20.5","1.8","4.8","0.368","0","1","0","1.8","3.8","0.467","0.368","0","0","0","0.5","2.5","3","0.3","0.3","0.3","1.5","1","3.5","0",2013
"46","Norris Cole","PG","24","MIA","21","0","19.9","2.3","4.9","0.48","0.8","1.5","0.531","1.5","3.3","0.457","0.564","0.7","0.9","0.737","0.3","1.6","1.9","2","0.7","0.1","1.1","1.9","6.1","16",2013
"47","Nick Collison","C","32","OKC","11","0","16.2","2","4.3","0.468","0","0","0","2","4.3","0.468","0.468","1","1.1","0.917","2.3","2.4","4.6","1.1","0.5","1","0.9","3.4","5","5",2013
"48","Mike Conley","PG","25","MEM","15","15","38.3","5.5","14.4","0.384","1.2","4.3","0.281","4.3","10.1","0.428","0.426","4.7","6.2","0.763","0.8","3.9","4.7","7.1","1.7","0.3","2.3","2.3","17","8",2013
"49","Daequan Cook","SG","25","CHI","6","0","6","0.2","1.7","0.1","0.2","1.3","0.125","0","0.3","0","0.15","0","0","0","0","0.5","0.5","0.7","0.2","0","0.7","1","0.5","5",2013
"50","Chris Copeland","PF","28","NYK","9","1","10.3","1.3","3.3","0.4","1.2","2.6","0.478","0.1","0.8","0.143","0.583","0.2","0.2","1","0.2","0.8","1","0.1","0.6","0","0.4","1","4.1","6",2013
"51","Jamal Crawford","SG","32","LAC","6","0","26.8","4","10.3","0.387","1","3.7","0.273","3","6.7","0.45","0.435","1.8","1.8","1","0.3","1.7","2","1.7","0.5","0.2","0.7","1.5","10.8","2",2013
"52","Jordan Crawford","SG","24","BOS","5","0","11.8","1.4","4.6","0.304","0.6","2.4","0.25","0.8","2.2","0.364","0.37","0.2","0.4","0.5","0","0.6","0.6","0","0.4","0","0.6","0.6","3.6","2",2013
"53","Stephen Curry","PG","24","GSW","12","12","41.4","8.5","19.6","0.434","3.5","8.8","0.396","5","10.8","0.465","0.523","2.9","3.2","0.921","0.4","3.4","3.8","8.1","1.7","0.2","3.3","2.9","23.4","6",2013
"54","Samuel Dalembert","C","31","MIL","1","0","9","0","2","0","0","0","0","0","2","0","0","1","4","0.25","1","2","3","0","1","0","2","3","1","0",2013
"55","Marquis Daniels","SF","32","MIL","3","0","11","2","3.7","0.545","0","0.7","0","2","3","0.667","0.545","0","0","0","0","1.3","1.3","1.3","0.3","0","0.3","1","4","0",2013
"56","Ed Davis","PF","23","MEM","8","0","6","0.6","1.5","0.417","0","0","0","0.6","1.5","0.417","0.417","0.4","0.5","0.75","0.5","0.9","1.4","0","0","0.1","0.3","0.9","1.6","8",2013
"57","Austin Daye","SF","24","MEM","4","0","5","0.8","2","0.375","0","0.3","0","0.8","1.8","0.429","0.375","0.3","0.3","1","0","0.3","0.3","0","0","0.3","0.3","0.5","1.8","8",2013
"58","Nando De Colo","SG","25","SAS","5","0","2.8","0.2","0.8","0.25","0","0.6","0","0.2","0.2","1","0.25","0.4","0.4","1","0.4","0.4","0.8","0.4","0","0","0","0.2","0.8","15",2013
"59","Carlos Delfino","SF","30","HOU","5","0","24","3","8","0.375","2.2","6.2","0.355","0.8","1.8","0.444","0.513","0.8","0.8","1","0.2","2.2","2.4","2","0.6","0.2","1","2","9","2",2013
"60","Luol Deng","SF","27","CHI","5","5","44.8","6.4","16.8","0.381","0.2","3.6","0.056","6.2","13.2","0.47","0.387","0.8","2","0.4","1","6.6","7.6","3.8","1","0.6","2.4","2.4","13.8","5",2013
"61","Boris Diaw","PF","30","SAS","16","1","17.1","1.5","3.4","0.444","0.3","0.8","0.385","1.2","2.6","0.463","0.491","0.8","0.9","0.857","0.5","2","2.5","1.8","0.3","0.2","0.8","1.8","4.1","15",2013
"62","Keyon Dooling","PG","32","MEM","14","0","8.1","0.6","1.7","0.333","0.4","0.9","0.385","0.2","0.8","0.273","0.438","0.4","0.4","1","0","0.4","0.4","0.3","0.1","0","0.2","1","1.9","8",2013
"64","Chris Duhon","PG","30","LAL","2","0","34","2","5.5","0.364","1.5","4","0.375","0.5","1.5","0.333","0.5","0","0","0","0.5","1","1.5","3.5","1","0.5","2.5","2","5.5","0",2013
"65","Tim Duncan","C","36","SAS","21","21","35","7.2","15.3","0.47","0","0","0","7.2","15.2","0.472","0.47","3.8","4.7","0.806","2.6","7.6","10.2","1.9","0.9","1.6","2","2.5","18.1","15",2013
"66","Mike Dunleavy","SF","32","MIL","4","0","22.8","4.3","7.5","0.567","1.8","4","0.438","2.5","3.5","0.714","0.683","2","2.3","0.889","0.8","3.3","4","2","0.5","0","0.8","1.3","12.3","0",2013
"67","Kevin Durant","SF","24","OKC","11","11","44.1","10.2","22.4","0.455","2","6.4","0.314","8.2","16","0.511","0.5","8.5","10.2","0.83","0.6","8.4","9","6.3","1.3","1.1","3.9","2.4","30.8","5",2013
"68","Monta Ellis","SG","27","MIL","4","4","38","6","13.8","0.436","0.8","4.8","0.158","5.3","9","0.583","0.464","1.5","4","0.375","0.5","2.8","3.3","5.5","2.5","0.3","3.5","2","14.3","0",2013
"69","Reggie Evans","PF","32","BRK","7","7","29.9","1.6","3.3","0.478","0","0","0","1.6","3.3","0.478","0.478","1.4","2.6","0.556","2.3","10","12.3","0.9","1","0.3","0.9","3","4.6","3",2013
"70","Festus Ezeli","C","23","GSW","12","3","11.2","0.5","1.1","0.462","0","0","0","0.5","1.1","0.462","0.462","1","1.8","0.571","1.1","1.4","2.5","0.2","0.3","0.6","1","2","2","6",2013
"71","Kenneth Faried","PF","23","DEN","5","4","29","4","6.4","0.625","0","0","0","4","6.4","0.625","0.625","2.2","3","0.733","2.4","6","8.4","0.2","1","0.2","1","4.4","10.2","2",2013
"72","Raymond Felton","PG","28","NYK","12","12","37.8","6","13.5","0.444","0.8","2.3","0.321","5.3","11.2","0.47","0.472","1.3","2","0.667","1.4","2","3.4","4.7","1.7","0.4","1.7","2.2","14.1","6",2013
"73","Derek Fisher","SG","38","OKC","11","0","23.7","2.9","6.4","0.457","2.2","4.6","0.471","0.7","1.7","0.421","0.629","0.7","1.1","0.667","0.1","1.5","1.5","0.7","0.6","0.1","0.7","3","8.7","5",2013
"74","Evan Fournier","SG","20","DEN","4","4","13.3","1.5","4.3","0.353","0","2","0","1.5","2.3","0.667","0.353","1.8","2","0.875","0","0","0","1","0.5","0","1.5","1.5","4.8","2",2013
"75","Francisco García","SF","31","HOU","6","3","27.3","3.7","8.3","0.44","2.8","6.2","0.459","0.8","2.2","0.385","0.61","0.5","0.8","0.6","0.5","2.8","3.3","1.5","0.7","0.8","0.7","3.5","10.7","2",2013
"76","Kevin Garnett","C","36","BOS","6","6","35.3","5","10","0.5","0","0.3","0","5","9.7","0.517","0.5","2.7","2.8","0.941","1.5","12.2","13.7","3.5","0.8","1","3.2","3.8","12.7","2",2013
"77","Marc Gasol","C","28","MEM","15","15","40.6","6.2","13.7","0.454","0","0","0","6.2","13.7","0.454","0.454","4.8","6","0.8","1.7","6.8","8.5","3.2","0.9","2.2","1.2","3.5","17.2","8",2013
"78","Pau Gasol","PF","32","LAL","4","4","36.5","6.3","13","0.481","0","0","0","6.3","13","0.481","0.481","1.5","2.8","0.545","1.8","9.8","11.5","6.5","0.5","0.8","3.3","1","14","0",2013
"79","Paul George","SF","22","IND","19","19","41.1","6.3","14.6","0.43","1.8","5.5","0.327","4.5","9.1","0.491","0.491","4.9","6.7","0.727","0.8","6.6","7.4","5.1","1.3","0.5","3.9","3.8","19.2","11",2013
"80","Taj Gibson","PF","27","CHI","12","0","17.2","2.6","5.5","0.47","0","0.2","0","2.6","5.3","0.484","0.47","1.3","1.8","0.727","1.3","1.8","3","0.3","0.3","0.5","0.8","3.1","6.5","5",2013
"81","Manu Ginóbili","SG","35","SAS","21","3","26.7","3.7","9.2","0.399","1.4","4.6","0.302","2.3","4.6","0.495","0.474","2.8","3.8","0.738","0.4","3.3","3.7","5","1.1","0.3","2.6","2.5","11.5","15",2013
"82","Andrew Goudelock","SG","24","LAL","3","2","26.7","5.3","12","0.444","0.7","3.3","0.2","4.7","8.7","0.538","0.472","0.7","0.7","1","0.3","1.3","1.7","1","1.7","0","1.3","2.3","12","0",2013
"83","Danny Green","SG","25","SAS","21","21","31.9","4","8.9","0.446","2.6","5.4","0.482","1.3","3.4","0.389","0.594","0.6","0.7","0.8","0.9","3.3","4.1","1.5","1","1.1","0.9","2.4","11.1","15",2013
"85","Draymond Green","SF","22","GSW","12","1","18.6","2","4.7","0.429","0.8","1.9","0.391","1.3","2.8","0.455","0.509","1.1","1.4","0.765","1.2","3.1","4.3","1.6","0.5","0.8","1","2.9","5.8","6",2013
"86","Gerald Green","SF","27","IND","9","0","11.7","2.3","5.6","0.42","1.2","3.7","0.333","1.1","1.9","0.588","0.53","0.2","0.2","1","0.2","1.1","1.3","0.3","0","0.1","0.7","1.1","6.1","11",2013
"87","Jeff Green","PF","26","BOS","6","6","43","6.2","14.2","0.435","1.7","3.7","0.455","4.5","10.5","0.429","0.494","6.3","7.5","0.844","1","4.3","5.3","2.3","0.3","0.7","3.2","3.7","20.3","2",2013
"88","Willie Green","SG","31","LAC","3","0","6.7","0.7","1","0.667","0","0.3","0","0.7","0.7","1","0.667","0.7","0.7","1","0","1","1","0.7","0.3","0","0","0","2","2",2013
"89","Blake Griffin","PF","23","LAC","6","5","26.3","4.8","10.7","0.453","0","0","0","4.8","10.7","0.453","0.453","3.5","4.3","0.808","1.3","4.2","5.5","2.5","0","0.8","2.2","4","13.2","2",2013
"90","Jordan Hamilton","SF","22","DEN","1","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",2013
"91","Richard Hamilton","SG","34","CHI","4","0","17","2.5","6.8","0.37","0.8","1.8","0.429","1.8","5","0.35","0.426","0.8","1","0.75","0","0.8","0.8","1.3","0.3","0.5","1.3","1.3","6.5","5",2013
"92","Ben Hansbrough","PG","25","IND","6","0","3.7","0","0.8","0","0","0.5","0","0","0.3","0","0","0","0","0","0.2","0.3","0.5","0.5","0","0.2","0.3","0.3","0","11",2013
"93","Tyler Hansbrough","PF","27","IND","19","0","12.7","1.4","3.3","0.419","0","0","0","1.4","3.3","0.419","0.419","1.4","2.3","0.591","1.9","1.3","3.2","0.3","0.3","0","0.8","2.2","4.1","11",2013
"94","James Harden","SG","23","HOU","6","6","40.5","7.5","19.2","0.391","2.5","7.3","0.341","5","11.8","0.423","0.457","8.8","11","0.803","0.8","5.8","6.7","4.5","2","1","4.5","3","26.3","2",2013
"95","Devin Harris","SG","29","ATL","6","6","37.5","3.8","10.5","0.365","0.8","4.2","0.2","3","6.3","0.474","0.405","2.8","4.2","0.68","0.3","2.5","2.8","3.7","1.7","0.2","2","3","11.3","2",2013
"96","Udonis Haslem","PF","32","MIA","22","19","16.2","2.3","3.9","0.593","0","0","0","2.3","3.9","0.593","0.593","0.4","0.6","0.571","1.2","2.5","3.6","0.3","0.7","0.2","0.6","2.5","5","16",2013
"97","John Henson","PF","22","MIL","4","0","8.3","0.8","2.8","0.273","0","0.3","0","0.8","2.5","0.3","0.273","0","0","0","0","2","2","0.3","0.5","0","0.5","1.3","1.5","0",2013
"98","Roy Hibbert","C","26","IND","19","19","36.5","6.3","12.4","0.511","0","0","0","6.3","12.4","0.511","0.511","4.4","5.4","0.806","4.7","5.2","9.9","1.4","0.2","1.9","2.3","3.9","17","11",2013
"99","George Hill","PG","26","IND","18","18","38.1","4.6","11.5","0.401","1.9","5.3","0.358","2.7","6.2","0.438","0.483","3.5","4.2","0.829","0.3","3.4","3.7","4.3","1.2","0.2","2.2","2.3","14.6","11",2013
"100","Grant Hill*","SF","40","LAC","1","0","20","2","4","0.5","0","0","0","2","4","0.5","0.5","0","0","0","2","2","4","2","0","0","1","5","4","2",2013
"101","Jordan Hill","PF","25","LAL","3","0","10.3","1.7","3.3","0.5","0","0","0","1.7","3.3","0.5","0.5","0","0","0","0.7","3","3.7","0.3","0","0.7","0","0.7","3.3","0",2013
"102","Kirk Hinrich","PG","32","CHI","4","4","40.5","4","9.3","0.432","1","2.8","0.364","3","6.5","0.462","0.486","2.3","3.5","0.643","0.3","2.5","2.8","5.8","2","0.3","2","3.5","11.3","5",2013
"103","Ryan Hollins","C","28","LAC","5","0","7.4","1","1.8","0.556","0","0","0","1","1.8","0.556","0.556","0.2","0.4","0.5","0.6","0.4","1","0.4","0","0.4","0.4","2","2.2","2",2013
"104","Al Horford","C","26","ATL","6","6","36.3","6.8","13.8","0.494","0","0","0","6.8","13.8","0.494","0.494","3","4.5","0.667","2","6.8","8.8","3","1","0.8","1.5","2.8","16.7","2",2013
"106","Dwight Howard","C","27","LAL","4","4","31.5","6.5","10.5","0.619","0","0","0","6.5","10.5","0.619","0.619","4","9","0.444","2.5","8.3","10.8","1","0.5","2","4","4.3","17","0",2013
"107","Kris Humphries","PF","27","BRK","7","0","11.9","2","4.4","0.452","0","0","0","2","4.4","0.452","0.452","0.4","1","0.429","1.4","1.9","3.3","0.1","0.1","0.4","0.3","2.1","4.4","3",2013
"108","Serge Ibaka","PF","23","OKC","11","11","33.3","5.4","12.3","0.437","0.4","0.8","0.444","5","11.5","0.437","0.452","1.7","2.2","0.792","3.5","4.8","8.4","0.7","0","3","0.6","3.5","12.8","5",2013
"109","Andre Iguodala","SG","29","DEN","6","6","40.5","6.3","12.7","0.5","2.3","4.8","0.483","4","7.8","0.511","0.592","3","4.2","0.72","1.5","6.5","8","5.3","2","0.3","2.8","1.5","18","2",2013
"110","Ersan Ilyasova","PF","25","MIL","4","4","29.3","5","11.5","0.435","1","2.5","0.4","4","9","0.444","0.478","0.5","0.5","1","2.5","4.8","7.3","1.8","1.3","0.3","1.5","2","11.5","0",2013
"111","Jarrett Jack","SG","29","GSW","12","4","35.5","6.5","12.8","0.506","0.6","2","0.292","5.9","10.8","0.546","0.529","3.6","4","0.896","0.6","3.8","4.4","4.7","0.9","0.3","3.2","2.2","17.2","6",2013
"112","Reggie Jackson","PG","22","OKC","11","9","33.5","5.2","10.8","0.479","1.2","3.9","0.302","4","6.9","0.579","0.534","2.4","2.6","0.897","0.4","4.5","4.9","3.6","0.5","0.5","1.9","3.1","13.9","5",2013
"113","LeBron James","PF","28","MIA","23","23","41.7","9.2","18.8","0.491","1.6","4.2","0.375","7.7","14.6","0.524","0.532","5.9","7.6","0.777","1.6","6.8","8.4","6.6","1.8","0.8","3","1.9","25.9","16",2013
"114","Antawn Jamison","PF","36","LAL","4","0","19.8","2.5","5.8","0.435","1.3","3","0.417","1.3","2.8","0.455","0.543","1","1.5","0.667","0.3","1.5","1.8","0.3","0.3","0.5","0.8","2.3","7.3","0",2013
"115","Richard Jefferson","SF","32","GSW","7","0","5.6","0.6","1.3","0.444","0.3","0.4","0.667","0.3","0.9","0.333","0.556","0.4","1.3","0.333","0.3","0.7","1","0.1","0.1","0.1","0","0.7","1.9","6",2013
"116","John Jenkins","SG","21","ATL","4","0","6","0","0.8","0","0","0.3","0","0","0.5","0","0","0","0","0","0","0.5","0.5","0.8","0","0","0.5","0.5","0","2",2013
"117","Brandon Jennings","PG","23","MIL","4","4","33.3","4.3","14.3","0.298","1.5","7","0.214","2.8","7.3","0.379","0.351","3.3","4.5","0.722","0.3","2","2.3","4","2.3","0.3","2.8","1.5","13.3","0",2013
"118","Ivan Johnson","PF","28","ATL","6","0","18","2","4.3","0.462","0","0","0","2","4.3","0.462","0.462","2","3","0.667","1.5","1.8","3.3","0.5","0.7","0.5","1","3.8","6","2",2013
"119","Joe Johnson","SG","31","BRK","7","7","38.7","6.1","14.7","0.417","1.4","5.6","0.256","4.7","9.1","0.516","0.466","1.1","1.3","0.889","0.6","2.6","3.1","2.7","1.1","0","1.7","1.9","14.9","3",2013
"120","Orlando Johnson","SG","23","IND","12","0","2.3","0.2","0.9","0.182","0.1","0.3","0.333","0.1","0.7","0.125","0.227","0.4","0.8","0.556","0","0.3","0.3","0.1","0","0","0.1","0","0.8","11",2013
"121","Dahntay Jones","SF","32","ATL","5","0","3.8","0.2","0.8","0.25","0","0","0","0.2","0.8","0.25","0.25","0.4","0.4","1","0","0.2","0.2","0","0","0","0.2","0.2","0.8","2",2013
"122","Dwayne Jones","PF","29","GSW","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6",2013
"123","James Jones","SF","32","MIA","9","0","3.7","0.3","0.8","0.429","0.3","0.4","0.75","0","0.3","0","0.643","0","0","0","0","0.3","0.3","0","0","0.1","0.2","0.3","1","16",2013
"124","Perry Jones","SF","21","OKC","1","0","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","5",2013
"125","Terrence Jones","PF","21","HOU","2","0","17.5","2","5","0.4","0","1","0","2","4","0.5","0.4","0","1.5","0","2.5","5","7.5","0.5","0","0.5","0.5","1","4","2",2013
"127","DeAndre Jordan","C","24","LAC","6","6","24","1.7","3.7","0.455","0","0","0","1.7","3.7","0.455","0.455","0.3","1.5","0.222","2.5","3.8","6.3","0.2","0.2","1.7","1.5","3","3.7","2",2013
"128","Cory Joseph","PG","21","SAS","20","0","9.6","1.3","2.8","0.464","0.1","0.6","0.182","1.2","2.3","0.533","0.482","0.3","0.6","0.455","0.4","1.2","1.6","1.2","0.3","0.1","0.5","0.8","3","15",2013
"129","Jason Kidd*","SG","39","NYK","12","0","20.6","0.3","2.1","0.12","0.3","1.4","0.176","0","0.7","0","0.18","0.2","0.2","1","0.6","2.9","3.5","2","1","0.3","1.1","1","0.9","6",2013
"130","Kyle Korver","SF","31","ATL","6","2","29.5","3.2","8.2","0.388","2","5.7","0.353","1.2","2.5","0.467","0.51","1.8","2","0.917","0","3.3","3.3","0.7","0.3","0.7","1","2.3","10.2","2",2013
"131","Kosta Koufos","C","23","DEN","6","2","16.7","1.2","3.2","0.368","0.2","0.2","1","1","3","0.333","0.395","0.8","1","0.833","1.5","2","3.5","0.5","0.5","0.7","0.3","2.2","3.3","2",2013
"132","Carl Landry","PF","29","GSW","12","3","20.5","4.3","8.3","0.52","0","0","0","4.3","8.3","0.52","0.52","3.2","4.3","0.731","1.8","3.3","5.2","1.4","0.6","0.2","1.6","2.4","11.8","6",2013
